-145.253
-145.244
-145.209
-145.123
-144.948
-144.649
-144.187
-143.526
-142.637
-141.492
-140.073
-138.365
-136.361
-134.061
-131.466
-128.587
-125.434
-122.023
-118.373
-114.502
-110.430
-106.178
-101.768
-97.218
-92.549
-87.778
-82.921
-77.994
-73.009
-67.978
-62.912
-57.818
-52.705
-47.578
-42.443
-37.303
-32.164
-27.028
-21.898
-16.776
-11.665
-6.568
-1.488
3.574
8.613
13.626
18.609
23.557
28.465
33.329
38.141
42.896
47.585
52.203
56.742
61.193
65.548
69.801
73.941
77.963
81.857
85.616
89.233
92.701
96.013
99.162
102.144
104.953
107.583
110.031
112.292
114.362
116.240
117.922
119.407
120.693
121.780
122.666
123.351
123.836
124.122
124.209
124.098
123.790
123.289
122.595
121.711
120.638
119.381
117.941
116.322
114.526
112.557
110.419
108.115
105.649
103.025
100.248
97.323
94.254
91.047
87.708
84.243
80.658
76.962
73.160
69.260
65.270
61.197
57.049
52.834
48.559
44.233
39.862
35.454
31.017
26.558
22.083
17.600
13.114
8.633
4.161
-0.295
-4.731
-9.141
-13.521
-17.865
-22.168
-26.427
-30.634
-34.787
-38.878
-42.903
-46.858
-50.735
-54.531
-58.240
-61.855
-65.371
-68.783
-72.086
-75.273
-78.339
-81.279
-84.088
-86.762
-89.294
-91.682
-93.921
-96.007
-97.937
-99.707
-101.315
-102.759
-104.036
-105.145
-106.085
-106.855
-107.453
-107.881
-108.137
-108.222
-108.137
-107.883
-107.461
-106.871
-106.117
-105.199
-104.119
-102.881
-101.485
-99.935
-98.234
-96.385
-94.391
-92.256
-89.985
-87.581
-85.050
-82.396
-79.625
-76.743
-73.755
-70.667
-67.484
-64.214
-60.861
-57.433
-53.936
-50.375
-46.758
-43.089
-39.376
-35.625
-31.840
-28.029
-24.198
-20.350
-16.494
-12.633
-8.773
-4.919
-1.076
2.751
6.558
10.340
14.092
17.809
21.489
25.125
28.714
32.251
35.731
39.151
42.504
45.787
48.994
52.121
55.162
58.113
60.969
63.725
66.376
68.918
71.347
73.659
75.850
77.915
79.853
81.659
83.331
84.865
86.260
87.514
88.624
89.590
90.410
91.082
91.608
91.985
92.215
92.297
92.232
92.020
91.662
91.160
90.514
89.727
88.800
87.735
86.534
85.201
83.738
82.148
80.435
78.601
76.652
74.590
72.420
70.147
67.774
65.307
62.751
60.109
57.388
54.592
51.726
48.796
45.806
42.761
39.667
36.528
33.350
30.138
26.896
23.629
20.344
17.043
13.733
10.418
7.104
3.793
0.491
-2.797
-6.068
-9.317
-12.541
